wallet_address,account_age_days,total_transactions,total_volume,current_balance,average_balance,balance_stability_score,transaction_frequency_score,asset_diversity_score,dapp_usage_score,unique_counterparties,avg_transaction_size,risk_category,credit_score
SYNTH_LOW_RISK_50142,1004,498,742204.7380759672,81696,68064.22802654408,85.64976061795083,100.0,60,30,26,184.41534988713317,low_risk,786
SYNTH_LOW_RISK_33185,1768,339,479653.9906400198,52056,42794.38625007291,93.80741027876098,70.37775976225919,100,60,32,214.22222222222223,low_risk,839
SYNTH_LOW_RISK_89930,898,154,97676.18483709547,12763,11801.79600687508,76.64980798416137,60.2950765868234,100,45,11,121.55238095238096,low_risk,850
SYNTH_LOW_RISK_74712,1510,288,120228.16905956453,18026,21075.566328949622,96.83591460723535,69.25928575844296,80,15,45,87.50485436893204,low_risk,789
SYNTH_LOW_RISK_42821,1171,477,444325.36608747166,87299,91934.83540066674,92.8912187595857,100.0,80,100,40,211.37772397094432,low_risk,850
SYNTH_LOW_RISK_98031,1625,574,272192.79949642695,77165,86176.6817558207,99.09816793449275,100.0,80,100,13,159.10309278350516,low_risk,850
SYNTH_LOW_RISK_90764,1287,525,338990.60242107534,37526,31748.422360675144,85.34557383575164,100.0,100,45,5,82.47472527472527,low_risk,850
SYNTH_LOW_RISK_60626,1192,284,433745.46336164407,43457,36716.72765588463,96.8581232437546,83.37989556577278,40,100,15,198.4337899543379,low_risk,850
SYNTH_LOW_RISK_62656,1788,449,767309.1925297356,94748,68537.17952307376,88.21276697914566,89.60664059838558,0,90,15,269.17045454545456,low_risk,850
SYNTH_LOW_RISK_78798,1623,542,207872.79858241422,56287,73025.55295621819,91.65317280075652,100.0,40,100,12,123.98017621145374,low_risk,850
SYNTH_LOW_RISK_74575,1501,351,531749.3684702426,62691,59449.654577055604,100.0,83.08231310650481,100,75,40,233.05204460966542,low_risk,850
SYNTH_LOW_RISK_29173,770,355,508190.8475929817,71169,53172.82936140644,100.0,100.0,40,100,11,227.37699680511182,low_risk,850
SYNTH_LOW_RISK_52788,1240,465,798098.517317246,86949,93346.56135952183,100.0,100.0,20,100,8,218.46482412060303,low_risk,850
SYNTH_LOW_RISK_35338,1595,281,109741.51326354888,19076,16427.05514380741,77.43393681676133,64.69856356785671,20,90,10,98.3298969072165,low_risk,812
SYNTH_LOW_RISK_67980,1292,221,246794.59224542946,55838,71764.33582958112,88.4755132135529,62.075306414005354,100,45,26,369.7880794701987,low_risk,850
SYNTH_LOW_RISK_44057,1474,183,327914.9782895334,54254,42667.91027381608,100.0,47.03804378126067,40,60,35,526.7378640776699,low_risk,850
SYNTH_LOW_RISK_53856,1500,497,459055.50069094176,56525,71461.81741560483,99.99365659440957,100.0,80,90,26,136.20481927710844,low_risk,850
SYNTH_LOW_RISK_76788,1345,254,364846.8978708606,59996,68500.06618927368,98.92820110713484,68.07806493768804,100,60,26,331.4696132596685,low_risk,850
SYNTH_LOW_RISK_18597,634,228,210313.74321146094,30789,32204.321199310132,84.09283863459335,100.0,60,45,8,158.70618556701032,low_risk,850
SYNTH_LOW_RISK_29942,549,135,240303.98998740737,35805,41211.75920356837,80.08245479329642,81.94032360900813,100,30,45,341.0,low_risk,850
SYNTH_LOW_RISK_87273,1003,267,693149.2493451078,83648,88162.37630036342,100.0,91.6638082824147,60,45,37,392.7136150234742,low_risk,821
SYNTH_LOW_RISK_41923,520,316,379896.6106148468,62495,62542.832846530975,86.7120489544271,100.0,100,60,23,216.99652777777777,low_risk,850
SYNTH_LOW_RISK_32800,748,319,234681.52153373498,63664,65820.53673260313,100.0,100.0,100,100,21,228.1863799283154,low_risk,850
SYNTH_LOW_RISK_44642,788,198,393139.08113257313,55397,58630.82492619268,82.08928837378308,85.47667640788643,0,75,6,357.4,low_risk,850
SYNTH_LOW_RISK_11961,1535,367,339004.1965008968,71413,85748.66515451508,93.26791389650707,84.84986094491632,100,90,12,252.3427561837456,low_risk,850
SYNTH_LOW_RISK_60248,1332,379,464570.21979796275,58003,66838.06624085385,85.18122815956443,98.84500040774631,20,75,10,188.93485342019545,low_risk,814
SYNTH_LOW_RISK_25641,1599,509,617278.2425153361,79783,96830.9915012881,100.0,100.0,20,15,20,189.05924170616115,low_risk,823
SYNTH_LOW_RISK_64195,504,258,240586.97420888382,30566,32991.19479165622,89.25418260218642,100.0,20,100,24,132.32034632034632,low_risk,810
SYNTH_LOW_RISK_88484,1253,545,224991.69211420353,26260,27309.432459314474,84.77333393678123,100.0,0,15,23,55.0524109014675,low_risk,850
SYNTH_LOW_RISK_30316,556,169,253610.8557568296,66561,82363.83127710807,92.99278303290126,100.0,40,30,2,478.8561151079137,low_risk,802
SYNTH_LOW_RISK_64710,724,326,48197.052176620185,12866,16644.217459112446,93.40594284990935,100.0,40,100,1,44.829268292682926,low_risk,850
SYNTH_LOW_RISK_76125,1125,351,545322.1314649907,58617,60927.26615183361,91.49695693589221,100.0,80,45,14,202.12758620689655,low_risk,850
SYNTH_LOW_RISK_32553,1627,260,715427.8251810722,75333,66826.49422997335,97.06834702536051,59.353026130036945,40,30,6,440.5438596491228,low_risk,717
SYNTH_LOW_RISK_20283,1074,216,341912.70513658476,40143,42836.53958400217,94.87558788742999,71.0335649799928,80,75,17,254.06962025316454,low_risk,850
SYNTH_LOW_RISK_15313,1715,555,388832.1192959119,60225,50518.4392954774,78.08871469944236,100.0,80,60,24,130.35714285714286,low_risk,831
SYNTH_LOW_RISK_48084,535,287,742887.8170094526,90072,84571.90431443162,81.01118107470005,100.0,20,60,34,349.1162790697674,low_risk,820
SYNTH_LOW_RISK_81545,535,510,400190.40346356697,65468,57944.48087153212,94.62317202343083,100.0,0,75,20,136.1081081081081,low_risk,793
SYNTH_LOW_RISK_66635,1394,287,289576.7481413938,82055,80068.48880429973,82.82466456205104,73.72369766610296,20,100,18,388.8862559241706,low_risk,788
SYNTH_LOW_RISK_76253,477,376,276027.35924979835,35416,39462.045428321515,79.41332386624302,100.0,40,45,30,101.18857142857142,low_risk,781
SYNTH_LOW_RISK_57224,739,266,192493.76597117694,35933,26244.510377626786,87.0992248039864,100.0,20,75,11,158.99557522123894,low_risk,825
SYNTH_LOW_RISK_32831,1148,402,493009.6049196834,65026,59724.27838469964,92.0413809724682,100.0,0,15,4,191.25294117647059,low_risk,836
SYNTH_LOW_RISK_56142,1363,419,188031.2603749503,49553,41408.83772347185,83.09946353088151,100.0,60,45,21,143.631884057971,low_risk,850
SYNTH_LOW_RISK_79518,884,472,305480.8682544669,59241,60305.226186200365,83.08484992700008,100.0,60,45,19,139.7193396226415,low_risk,824
SYNTH_LOW_RISK_44578,825,250,99202.13645976353,13092,10683.873305991761,90.71914530797496,100.0,40,60,29,63.863414634146345,low_risk,850
SYNTH_LOW_RISK_13748,898,328,203110.84109652432,76467,55129.91961295603,77.14537603188978,100.0,80,30,44,274.0752688172043,low_risk,850
SYNTH_LOW_RISK_41831,953,449,425531.3633633784,49560,51230.88643604602,86.17867084793768,100.0,100,90,4,124.83627204030226,low_risk,850
SYNTH_LOW_RISK_56250,1715,559,662757.1564249337,68251,53307.31303603264,77.77576688434017,100.0,80,45,3,146.46137339055795,low_risk,850
SYNTH_LOW_RISK_72559,854,428,96077.48475968275,25216,28126.243710393825,96.10327753233796,100.0,20,0,40,66.01047120418848,low_risk,814
SYNTH_LOW_RISK_15543,1209,526,206985.4325007037,68741,49267.11083046738,86.88202503376478,100.0,20,60,10,149.43695652173912,low_risk,850
SYNTH_LOW_RISK_29053,869,372,87527.80587390998,32191,34140.075024502985,91.78325462962894,100.0,60,75,14,99.04923076923077,low_risk,850
SYNTH_LOW_RISK_86436,1038,283,145303.39607984736,20553,21705.547079238113,87.13768635891988,93.851807606991,40,100,31,90.54185022026432,low_risk,802
SYNTH_LOW_RISK_50222,1074,553,312731.61777165363,68255,70481.06916585396,100.0,100.0,40,100,46,137.88888888888889,low_risk,841
SYNTH_LOW_RISK_88389,554,417,424630.3448016483,76471,77933.35951384307,98.63127428536485,100.0,100,45,26,197.59948320413437,low_risk,850
SYNTH_LOW_RISK_89526,892,246,545556.9699995801,60733,60731.5056753985,93.19697691506138,94.13886993426097,40,100,38,306.7323232323232,low_risk,850
SYNTH_LOW_RISK_33154,1351,346,393466.76885773416,67514,70980.0497514506,89.64339019254885,89.64632782275429,0,75,28,248.21323529411765,low_risk,818
SYNTH_LOW_RISK_52431,501,146,383927.62894252915,73927,78300.30430306307,87.42421033863309,96.20964796383382,40,45,49,621.2352941176471,low_risk,835
SYNTH_LOW_RISK_84328,1608,252,511220.4625045136,58994,52021.52888413873,98.99233274567167,58.263962369010734,80,75,4,359.719512195122,low_risk,850
SYNTH_LOW_RISK_46386,1463,484,652947.2892358511,89878,116720.03175127528,89.07586662375974,100.0,60,60,16,222.47029702970298,low_risk,850
SYNTH_LOW_RISK_97535,1802,290,207361.9270418709,31164,29321.492930118566,87.47796358574605,60.33110024262771,80,90,33,162.3125,low_risk,833
SYNTH_LOW_RISK_79922,877,383,266268.1464586598,90820,77429.20302389355,96.77412791550464,100.0,0,45,36,271.1044776119403,low_risk,850
SYNTH_LOW_RISK_38633,1120,283,469189.00558471103,81466,81587.7530629497,90.26847760712035,87.70915690509173,60,45,30,366.963963963964,low_risk,850
SYNTH_LOW_RISK_84852,1666,393,440977.15200723015,81947,106316.62012975625,100.0,84.2635072475701,60,60,30,271.3476821192053,low_risk,850
SYNTH_LOW_RISK_32195,397,349,79213.46013201018,36123,27810.20756747454,100.0,100.0,0,60,18,110.1310975609756,low_risk,770
SYNTH_LOW_RISK_81334,623,268,402569.30461273715,58849,48979.586255151145,85.01663272301941,100.0,40,100,49,251.491452991453,low_risk,818
SYNTH_LOW_RISK_83762,629,283,197783.40904325235,82095,77060.61151984459,93.29784797442989,100.0,80,30,13,329.69879518072287,low_risk,807
SYNTH_LOW_RISK_63473,1737,341,331012.3747120452,95058,97411.83252353642,98.59649043151661,71.66110031743737,60,90,37,386.4146341463415,low_risk,808
SYNTH_LOW_RISK_78472,1816,199,111478.39608716306,45081,50239.87980697261,97.52796646215707,43.01141062128644,40,30,5,450.81,low_risk,819
SYNTH_LOW_RISK_65432,1815,223,257750.0300773376,48417,34589.25135375299,100.0,47.55409802787024,20,30,33,390.4596774193548,low_risk,813
SYNTH_LOW_RISK_59646,1456,480,399655.1220495132,72712,78285.17476480907,84.97218075306566,100.0,100,60,11,181.32668329177056,low_risk,831
SYNTH_LOW_RISK_24745,1535,218,175033.99396517023,19190,20943.295626891664,89.39437785000169,53.13428373051573,80,100,40,143.2089552238806,low_risk,839
SYNTH_LOW_RISK_70758,956,445,537337.183048517,91533,87050.9694952314,100.0,100.0,60,90,30,232.9083969465649,low_risk,850
SYNTH_LOW_RISK_56511,855,291,104009.00416751197,15974,13684.885218157087,90.8304971880475,100.0,40,45,9,65.2,low_risk,805
SYNTH_LOW_RISK_61448,609,241,361434.22851432994,91720,69228.9060216383,100.0,100.0,60,75,11,440.96153846153845,low_risk,841
SYNTH_LOW_RISK_71360,1198,332,138931.43063015482,15622,16344.833836638323,91.45829818032645,95.90214817611258,20,60,25,58.50936329588015,low_risk,816
SYNTH_LOW_RISK_16191,585,342,226804.4227767123,66344,75223.67877324753,92.78459492457914,100.0,60,60,10,214.01290322580644,low_risk,850
SYNTH_LOW_RISK_15033,906,392,764843.5989911192,96971,80004.92903200594,93.53772610898254,100.0,80,90,41,282.7142857142857,low_risk,847
SYNTH_LOW_RISK_69199,1396,242,395827.6797773521,55246,69650.08674040562,85.50439304084504,63.13865965223283,60,100,14,332.8072289156627,low_risk,832
SYNTH_LOW_RISK_35791,543,325,680543.0781146862,96006,90146.59343750625,83.64119580539436,100.0,40,90,19,324.3445945945946,low_risk,850
SYNTH_LOW_RISK_46561,1258,534,135036.66142301814,29773,35289.81167759075,98.14184775669393,100.0,100,60,42,63.89055793991416,low_risk,850
SYNTH_LOW_RISK_64460,1661,381,135703.73466301235,43798,55686.1809889356,99.17063092952533,82.10518853370115,100,60,21,151.02758620689656,low_risk,850
SYNTH_LOW_RISK_60906,930,333,55833.648949279814,14922,11234.643902229003,100.0,100.0,60,90,23,52.72791519434629,low_risk,850
SYNTH_LOW_RISK_57766,1511,512,332287.04812877084,48185,42584.9681210156,94.75450918809806,100.0,60,100,15,112.05813953488372,low_risk,850
SYNTH_LOW_RISK_51505,1467,249,125739.13132832373,25386,23210.810754448463,88.04782901765708,62.167631787675234,40,75,29,150.2130177514793,low_risk,770
SYNTH_LOW_RISK_24626,1486,262,410003.5478545962,44758,54244.25586179476,95.37100704402071,64.40181995900457,40,75,49,247.28176795580112,low_risk,850
SYNTH_LOW_RISK_67608,1303,443,464847.880424721,72287,72849.94295630236,86.30533253284578,100.0,100,45,22,194.31989247311827,low_risk,850
SYNTH_LOW_RISK_20345,1666,352,159277.16720787965,55212,39827.4046939723,88.62737237860956,76.3311398044744,20,75,6,211.54022988505747,low_risk,816
SYNTH_LOW_RISK_52818,682,426,690173.4048335132,81537,72766.44933053493,77.32623976602113,100.0,0,100,7,209.60668380462724,low_risk,850
SYNTH_LOW_RISK_39511,1684,261,211226.03062549038,47333,39982.14385329757,99.19591477938565,57.94861087985062,80,60,24,280.0769230769231,low_risk,818
SYNTH_LOW_RISK_36081,1772,279,394892.41351938003,42574,34658.52525835155,85.95096874772796,58.98658909936769,40,100,21,233.92307692307693,low_risk,849
SYNTH_LOW_RISK_14011,1074,478,181880.89282074588,26562,26621.101306636254,94.96108899275912,100.0,40,60,34,63.24285714285714,low_risk,836
SYNTH_LOW_RISK_24380,1178,369,309926.7795685985,88863,112899.6591456923,83.93664028915519,100.0,40,90,13,291.3540983606557,low_risk,818
SYNTH_LOW_RISK_86290,755,475,800388.1459636795,92987,103953.59306070105,100.0,100.0,80,100,43,214.2557603686636,low_risk,850
SYNTH_LOW_RISK_15801,981,153,195637.31584655345,30028,37828.49293081697,83.22999216695676,55.76580276741983,40,60,16,300.28,low_risk,850
SYNTH_LOW_RISK_82394,917,181,173518.94108160233,70942,75616.20215784792,100.0,68.87717629252683,60,60,43,541.5419847328244,low_risk,847
SYNTH_LOW_RISK_29267,1505,347,132998.223500728,14136,11266.628523048646,82.25904168700605,82.08493266465311,20,30,48,53.343396226415095,low_risk,787
SYNTH_LOW_RISK_83591,1482,348,194873.1674951377,29385,21530.599792656314,96.0745775304022,83.32394260696356,80,75,13,110.0561797752809,low_risk,850
SYNTH_LOW_RISK_67986,1467,334,277404.8727672563,50718,61322.27487260217,85.57385042950925,81.0133929454239,40,100,35,199.6771653543307,low_risk,850
SYNTH_LOW_RISK_20681,1696,547,448074.0781129193,67204,65760.61731122724,96.38983977977234,100.0,40,30,6,147.7010989010989,low_risk,850
SYNTH_LOW_RISK_59549,512,463,458249.5903947857,54264,47741.53287598479,79.94865347226924,100.0,40,30,26,124.7448275862069,low_risk,822
SYNTH_LOW_RISK_93400,920,418,146129.5527178953,30045,27046.404875453576,90.50095860899205,100.0,40,0,17,81.64402173913044,low_risk,825
SYNTH_LOW_RISK_95042,1642,492,54771.75706665392,15499,16015.091407209471,100.0,100.0,100,60,19,38.459057071960295,low_risk,850
SYNTH_LOW_RISK_96437,448,278,291466.6536951052,32884,36177.545309338755,95.06862970380864,100.0,60,75,35,129.46456692913387,low_risk,847
SYNTH_LOW_RISK_40825,995,167,262019.08910977436,34054,42193.35432433581,95.44081553874437,59.69017165581027,60,75,18,301.3628318584071,low_risk,839
SYNTH_LOW_RISK_80663,561,148,644310.6899716237,78619,73220.40140780013,92.07425071200434,88.12133580780217,60,75,14,666.2627118644068,low_risk,850
SYNTH_LOW_RISK_72514,1116,402,784954.2697853033,99044,98153.67293379868,91.45079373039553,100.0,20,100,10,290.4516129032258,low_risk,848
SYNTH_LOW_RISK_61482,1508,381,338061.17716912593,83620,100075.23512683497,92.48068783305703,89.20986166372253,60,30,42,279.6655518394649,low_risk,833
SYNTH_LOW_RISK_23543,908,382,330437.7812267646,34600,29428.482971248013,84.44873528052076,100.0,0,30,47,103.90390390390391,low_risk,797
SYNTH_LOW_RISK_37689,1293,398,237998.25985736487,33777,32878.184898858446,91.69169673676316,100.0,80,100,19,102.97865853658537,low_risk,850
SYNTH_LOW_RISK_37594,1318,450,447681.62679161946,56330,57439.48821009233,80.48337191165491,100.0,40,100,37,149.02116402116403,low_risk,850
SYNTH_LOW_RISK_64633,1346,430,278094.3022129795,47860,52734.6688211832,91.2446956645777,100.0,40,90,28,134.06162464985994,low_risk,850
SYNTH_LOW_RISK_80247,780,496,120329.29939740253,18446,13144.720945862246,91.68530617344767,100.0,40,100,25,40.629955947136565,low_risk,808
SYNTH_LOW_RISK_82778,664,531,293110.03708777874,30836,26683.626268561897,83.32312719566396,100.0,0,90,33,62.29494949494949,low_risk,837
SYNTH_LOW_RISK_52292,435,178,327616.69534699555,95092,120634.82436963789,100.0,100.0,60,100,34,613.4967741935484,low_risk,837
SYNTH_LOW_RISK_38333,469,384,604142.234990084,66574,52663.079612161906,85.12630471727608,100.0,40,60,49,185.44289693593313,low_risk,850
SYNTH_LOW_RISK_99626,658,285,475933.600939267,84160,82903.07199559796,89.58991342259246,100.0,60,100,44,337.99196787148594,low_risk,850
SYNTH_LOW_RISK_59316,1290,364,134134.86125538824,25728,25770.454157839267,75.18230698323217,97.87157979116827,40,90,37,87.51020408163265,low_risk,850
SYNTH_LOW_RISK_39992,697,182,313451.02598508727,91297,112722.95017628321,77.47455139731255,88.02734468099332,80,45,10,634.0069444444445,low_risk,850
SYNTH_LOW_RISK_13516,1746,322,276269.02925565606,29122,28371.694838282765,93.87234007059725,67.89169804223012,80,15,19,128.2907488986784,low_risk,850
SYNTH_LOW_RISK_93732,1694,352,595439.2333155888,89693,77990.76868672956,91.64985003947035,75.37720451134889,100,60,29,344.9730769230769,low_risk,830
SYNTH_LOW_RISK_97475,383,503,244261.10863612048,83568,102104.11729750993,95.2649625479627,100.0,20,30,48,173.01863354037266,low_risk,850
SYNTH_LOW_RISK_72013,1586,556,510800.1585516254,67716,77189.21289954691,97.27906506954848,100.0,20,75,39,144.07659574468084,low_risk,847
SYNTH_LOW_RISK_61012,1761,441,379290.23530311853,61962,80189.42984387049,87.69430997383584,89.22997360118917,40,30,12,179.6,low_risk,787
SYNTH_LOW_RISK_82320,1598,203,185304.67387392136,47661,37467.59196782156,85.88078855030014,48.36782149612972,40,100,32,410.87068965517244,low_risk,831
SYNTH_LOW_RISK_41213,1322,274,235062.06056561874,78475,83164.53698917427,96.18132012836837,73.92349240209987,40,100,18,388.490099009901,low_risk,850
SYNTH_LOW_RISK_34014,753,538,431428.51559688547,84755,77303.67223586382,92.56432226608214,100.0,40,30,31,170.53319919517102,low_risk,778
SYNTH_LOW_RISK_62709,504,232,479826.35510431905,48507,42053.65765400163,76.38463909584605,100.0,80,75,34,236.61951219512196,low_risk,826
SYNTH_LOW_RISK_16743,920,420,363713.4279855444,93021,77033.08192052762,93.3371277662891,100.0,80,45,5,251.4081081081081,low_risk,842
SYNTH_LOW_RISK_76381,1356,566,158066.22739593434,75242,81764.80699935951,91.09654483517667,100.0,60,75,36,152.9308943089431,low_risk,850
SYNTH_LOW_RISK_73044,1629,543,460326.11254570796,61024,78868.70419262782,95.52009083968231,100.0,0,90,41,134.41409691629957,low_risk,850
SYNTH_LOW_RISK_13880,1057,424,231013.5857730255,77084,84136.0739325917,91.2529093058353,100.0,60,100,34,210.03814713896458,low_risk,850
SYNTH_LOW_RISK_34624,828,540,502719.598545916,70102,68350.71798084574,80.00936250448575,100.0,40,75,47,141.62020202020202,low_risk,846
SYNTH_LOW_RISK_28316,497,400,463758.0076665789,80821,61749.43355900283,79.03083838060203,100.0,60,60,28,216.67828418230562,low_risk,850
SYNTH_LOW_RISK_45268,545,359,903107.055266395,94627,100893.7332453773,90.18177722786778,100.0,20,30,15,286.74848484848485,low_risk,793
SYNTH_LOW_RISK_74922,588,285,218201.32363540516,57663,54476.4020619933,87.15529561439232,100.0,60,60,38,227.91699604743084,low_risk,850
SYNTH_LOW_RISK_70924,1434,243,330786.8082258185,58291,42730.854151566054,95.46750054198044,62.00466957834885,60,60,2,353.27878787878785,low_risk,850
SYNTH_LOW_RISK_40461,1576,415,429434.1315664568,58542,44580.75859359116,97.63262372180814,92.78032985460581,40,100,16,177.93920972644378,low_risk,850
